datetime_utc,portfolio,symbol,action,qty,price_exec,slippage_bps,liquidity_impact_bps,fees,gross_amount,post_trade_cash,post_trade_position,signal_snapshot,rationale,run_id
2025-11-07T02:44:51.280207+00:00,portfolio_max_autotrader,QBTS,SELL,32.0,28.36161,10.0,0.0,0.0,907.57,3333.51,97.08,"{""TS"":-0.528902,""NS"":0.068729,""CDS"":-0.289849,""wT"":0.6,""wN"":0.4}",score<sell,19156479714
2025-11-07T02:44:51.280358+00:00,portfolio_max_autotrader,QUBT,SELL,10.0,13.12686,10.0,0.0,0.0,131.27,3464.78,33.39,"{""TS"":-0.592264,""NS"":0.097212,""CDS"":-0.316474,""wT"":0.6,""wN"":0.4}",score<sell,19156479714
2025-11-07T02:44:51.280500+00:00,portfolio_max_autotrader,RGTI,SELL,1.0,34.310655,10.0,0.0,0.0,34.31,3499.09,6.17,"{""TS"":-0.527454,""NS"":0.108361,""CDS"":-0.273128,""wT"":0.6,""wN"":0.4}",score<sell,19156479714
2025-11-07T02:44:51.280634+00:00,portfolio_max_autotrader,RKLB,SELL,1.0,49.555395,10.0,0.0,0.0,49.56,3548.65,4.27,"{""TS"":-0.648029,""NS"":0.057353,""CDS"":-0.365876,""wT"":0.6,""wN"":0.4}",score<sell,19156479714
2025-11-07T02:44:51.280764+00:00,portfolio_max_autotrader,VTI,SELL,1.0,329.01066,10.0,0.0,0.0,329.01,3877.66,6.48,"{""TS"":-0.520567,""NS"":0.029956,""CDS"":-0.300358,""wT"":0.6,""wN"":0.4}",score<sell,19156479714
2025-11-07T02:44:51.280895+00:00,portfolio_max_autotrader,AAPL,BUY,2.1243,270.11985,10.0,0.0,0.0,-573.82,3303.84,4.6198,"{""TS"":0.578813,""NS"":0.306517,""CDS"":0.469894,""wT"":0.6,""wN"":0.4}",score>buy,19156479714
2025-11-07T02:44:51.281084+00:00,portfolio_max_autotrader,FSLR,BUY,2.1067,272.38211,10.0,0.0,0.0,-573.83,2730.01,7.2139,"{""TS"":0.590301,""NS"":0.260125,""CDS"":0.458231,""wT"":0.6,""wN"":0.4}",score>buy,19156479714
2025-11-07T02:44:51.281224+00:00,portfolio_max_autotrader,GOOGL,BUY,2.0129,285.07479,10.0,0.0,0.0,-573.83,2156.19,4.0263,"{""TS"":0.633719,""NS"":0.192218,""CDS"":0.457118,""wT"":0.6,""wN"":0.4}",score>buy,19156479714
2025-11-07T02:44:51.281349+00:00,portfolio_max_autotrader,AMZN,BUY,2.3594,243.20296,10.0,0.0,0.0,-573.81,1582.37,4.8208,"{""TS"":0.513501,""NS"":0.258792,""CDS"":0.411617,""wT"":0.6,""wN"":0.4}",score>buy,19156479714
2025-11-07T02:44:51.281470+00:00,portfolio_max_autotrader,DE,BUY,0.1426,475.53506,10.0,0.0,0.0,-67.81,1514.56,1.3496,"{""TS"":0.53571,""NS"":0.201938,""CDS"":0.402201,""wT"":0.6,""wN"":0.4}",score>buy,19156479714
2025-11-07T02:44:51.284533+00:00,portfolio_paper_reasonable,AAPL,BUY,2.2221,270.11985,10.0,0.0,0.0,-600.23,7390.47,11.114,"{""TS"":0.578813,""NS"":0.306517,""CDS"":0.469894,""wT"":0.6,""wN"":0.4}",score>buy,19156479714
2025-11-07T02:44:51.284732+00:00,portfolio_paper_reasonable,FSLR,BUY,2.2037,272.38211,10.0,0.0,0.0,-600.25,6790.22,11.0217,"{""TS"":0.590301,""NS"":0.260125,""CDS"":0.458231,""wT"":0.6,""wN"":0.4}",score>buy,19156479714
2025-11-07T02:44:51.284868+00:00,portfolio_paper_reasonable,GOOGL,BUY,2.1056,285.07479,10.0,0.0,0.0,-600.25,6189.96,10.531,"{""TS"":0.633719,""NS"":0.192218,""CDS"":0.457118,""wT"":0.6,""wN"":0.4}",score>buy,19156479714
2025-11-07T02:44:51.285042+00:00,portfolio_paper_reasonable,AMZN,BUY,2.4681,243.20296,10.0,0.0,0.0,-600.25,5589.72,12.344,"{""TS"":0.513501,""NS"":0.258792,""CDS"":0.411617,""wT"":0.6,""wN"":0.4}",score>buy,19156479714
2025-11-07T02:44:51.285171+00:00,portfolio_paper_reasonable,DE,BUY,1.2622,475.53506,10.0,0.0,0.0,-600.22,4989.5,6.313,"{""TS"":0.53571,""NS"":0.201938,""CDS"":0.402201,""wT"":0.6,""wN"":0.4}",score>buy,19156479714
2025-11-07T03:41:36.276679+00:00,portfolio_paper_aggressive_trades,AAPL,BUY,3.7028,270.11985,10.0,0.0,0.0,-1000.2,2988.58,18.5214,"{""TS"":0.578813,""NS"":0.306517,""CDS"":0.469894,""wT"":0.6,""wN"":0.4}",score>buy,19157408066
2025-11-07T03:41:36.276924+00:00,portfolio_paper_aggressive_trades,GOOGL,BUY,3.5086,285.07479,10.0,0.0,0.0,-1000.21,1988.37,17.55,"{""TS"":0.633719,""NS"":0.210068,""CDS"":0.464258,""wT"":0.6,""wN"":0.4}",score>buy,19157408066
2025-11-07T03:41:36.277102+00:00,portfolio_paper_aggressive_trades,FSLR,BUY,3.672,272.38211,10.0,0.0,0.0,-1000.19,988.18,18.3676,"{""TS"":0.590301,""NS"":0.25917,""CDS"":0.457849,""wT"":0.6,""wN"":0.4}",score>buy,19157408066
2025-11-07T03:41:36.279496+00:00,portfolio_max_autotrader,ASTS,SELL,1.0,65.209725,10.0,0.0,0.0,65.21,2425.94,5.49,"{""TS"":-0.57545,""NS"":-0.047373,""CDS"":-0.364219,""wT"":0.6,""wN"":0.4}",score<sell,19157408066
2025-11-07T03:41:36.279665+00:00,portfolio_max_autotrader,QBTS,SELL,32.0,28.36161,10.0,0.0,0.0,907.57,3333.51,97.08,"{""TS"":-0.528902,""NS"":0.026386,""CDS"":-0.306786,""wT"":0.6,""wN"":0.4}",score<sell,19157408066
2025-11-07T03:41:36.279819+00:00,portfolio_max_autotrader,QUBT,SELL,10.0,13.12686,10.0,0.0,0.0,131.27,3464.78,33.39,"{""TS"":-0.592264,""NS"":0.086776,""CDS"":-0.320648,""wT"":0.6,""wN"":0.4}",score<sell,19157408066
2025-11-07T03:41:36.279991+00:00,portfolio_max_autotrader,RGTI,SELL,1.0,34.310655,10.0,0.0,0.0,34.31,3499.09,6.17,"{""TS"":-0.527454,""NS"":0.122494,""CDS"":-0.267475,""wT"":0.6,""wN"":0.4}",score<sell,19157408066
2025-11-07T03:41:36.280127+00:00,portfolio_max_autotrader,RKLB,SELL,1.0,49.555395,10.0,0.0,0.0,49.56,3548.65,4.27,"{""TS"":-0.648029,""NS"":0.037642,""CDS"":-0.373761,""wT"":0.6,""wN"":0.4}",score<sell,19157408066
2025-11-07T03:41:36.280260+00:00,portfolio_max_autotrader,VTI,SELL,1.0,329.01066,10.0,0.0,0.0,329.01,3877.66,6.48,"{""TS"":-0.520567,""NS"":0.029956,""CDS"":-0.300358,""wT"":0.6,""wN"":0.4}",score<sell,19157408066
2025-11-07T03:41:36.280392+00:00,portfolio_max_autotrader,AAPL,BUY,2.1243,270.11985,10.0,0.0,0.0,-573.82,3303.84,4.6198,"{""TS"":0.578813,""NS"":0.306517,""CDS"":0.469894,""wT"":0.6,""wN"":0.4}",score>buy,19157408066
2025-11-07T03:41:36.280533+00:00,portfolio_max_autotrader,GOOGL,BUY,2.0129,285.07479,10.0,0.0,0.0,-573.83,2730.01,4.0263,"{""TS"":0.633719,""NS"":0.210068,""CDS"":0.464258,""wT"":0.6,""wN"":0.4}",score>buy,19157408066
2025-11-07T03:41:36.280668+00:00,portfolio_max_autotrader,FSLR,BUY,2.1067,272.38211,10.0,0.0,0.0,-573.83,2156.19,7.2139,"{""TS"":0.590301,""NS"":0.25917,""CDS"":0.457849,""wT"":0.6,""wN"":0.4}",score>buy,19157408066
2025-11-07T03:41:36.280796+00:00,portfolio_max_autotrader,AMZN,BUY,2.3594,243.20296,10.0,0.0,0.0,-573.81,1582.37,4.8208,"{""TS"":0.513501,""NS"":0.259631,""CDS"":0.411953,""wT"":0.6,""wN"":0.4}",score>buy,19157408066
2025-11-07T03:41:36.280947+00:00,portfolio_max_autotrader,DE,BUY,0.1426,475.53506,10.0,0.0,0.0,-67.81,1514.56,1.3496,"{""TS"":0.53571,""NS"":0.190896,""CDS"":0.397784,""wT"":0.6,""wN"":0.4}",score>buy,19157408066
2025-11-07T03:41:36.284095+00:00,portfolio_paper_reasonable,AAPL,BUY,2.2221,270.11985,10.0,0.0,0.0,-600.23,7390.47,11.114,"{""TS"":0.578813,""NS"":0.306517,""CDS"":0.469894,""wT"":0.6,""wN"":0.4}",score>buy,19157408066
2025-11-07T03:41:36.284256+00:00,portfolio_paper_reasonable,GOOGL,BUY,2.1056,285.07479,10.0,0.0,0.0,-600.25,6790.21,10.531,"{""TS"":0.633719,""NS"":0.210068,""CDS"":0.464258,""wT"":0.6,""wN"":0.4}",score>buy,19157408066
2025-11-07T03:41:36.284392+00:00,portfolio_paper_reasonable,FSLR,BUY,2.2037,272.38211,10.0,0.0,0.0,-600.25,6189.96,11.0217,"{""TS"":0.590301,""NS"":0.25917,""CDS"":0.457849,""wT"":0.6,""wN"":0.4}",score>buy,19157408066
2025-11-07T03:41:36.284523+00:00,portfolio_paper_reasonable,AMZN,BUY,2.4681,243.20296,10.0,0.0,0.0,-600.25,5589.72,12.344,"{""TS"":0.513501,""NS"":0.259631,""CDS"":0.411953,""wT"":0.6,""wN"":0.4}",score>buy,19157408066
2025-11-07T03:41:36.284653+00:00,portfolio_paper_reasonable,DE,BUY,1.2622,475.53506,10.0,0.0,0.0,-600.22,4989.5,6.313,"{""TS"":0.53571,""NS"":0.190896,""CDS"":0.397784,""wT"":0.6,""wN"":0.4}",score>buy,19157408066
2025-11-07T04:17:57.932915+00:00,portfolio_paper_aggressive_trades,AAPL,BUY,3.7028,270.11985,10.0,0.0,0.0,-1000.2,2988.58,18.5214,"{""TS"":0.578813,""NS"":0.306517,""CDS"":0.469894,""wT"":0.6,""wN"":0.4}",score>buy,19158013353
2025-11-07T04:17:57.933118+00:00,portfolio_paper_aggressive_trades,GOOGL,BUY,3.5086,285.07479,10.0,0.0,0.0,-1000.21,1988.37,17.55,"{""TS"":0.633719,""NS"":0.210068,""CDS"":0.464258,""wT"":0.6,""wN"":0.4}",score>buy,19158013353
2025-11-07T04:17:57.933274+00:00,portfolio_paper_aggressive_trades,FSLR,BUY,3.672,272.38211,10.0,0.0,0.0,-1000.19,988.18,18.3676,"{""TS"":0.590301,""NS"":0.252051,""CDS"":0.455001,""wT"":0.6,""wN"":0.4}",score>buy,19158013353
2025-11-07T04:17:57.935683+00:00,portfolio_max_autotrader,ASTS,SELL,1.0,65.209725,10.0,0.0,0.0,65.21,2425.94,5.49,"{""TS"":-0.57545,""NS"":-0.001199,""CDS"":-0.34575,""wT"":0.6,""wN"":0.4}",score<sell,19158013353
2025-11-07T04:17:57.935852+00:00,portfolio_max_autotrader,QBTS,SELL,32.0,28.36161,10.0,0.0,0.0,907.57,3333.51,97.08,"{""TS"":-0.528902,""NS"":0.044801,""CDS"":-0.299421,""wT"":0.6,""wN"":0.4}",score<sell,19158013353
2025-11-07T04:17:57.936004+00:00,portfolio_max_autotrader,QUBT,SELL,10.0,13.12686,10.0,0.0,0.0,131.27,3464.78,33.39,"{""TS"":-0.592264,""NS"":0.122536,""CDS"":-0.306344,""wT"":0.6,""wN"":0.4}",score<sell,19158013353
2025-11-07T04:17:57.936144+00:00,portfolio_max_autotrader,RGTI,SELL,1.0,34.310655,10.0,0.0,0.0,34.31,3499.09,6.17,"{""TS"":-0.527454,""NS"":0.087711,""CDS"":-0.281388,""wT"":0.6,""wN"":0.4}",score<sell,19158013353
2025-11-07T04:17:57.936282+00:00,portfolio_max_autotrader,RKLB,SELL,1.0,49.555395,10.0,0.0,0.0,49.56,3548.65,4.27,"{""TS"":-0.648029,""NS"":0.021704,""CDS"":-0.380136,""wT"":0.6,""wN"":0.4}",score<sell,19158013353
2025-11-07T04:17:57.936415+00:00,portfolio_max_autotrader,VTI,SELL,1.0,329.01066,10.0,0.0,0.0,329.01,3877.66,6.48,"{""TS"":-0.520567,""NS"":0.029956,""CDS"":-0.300358,""wT"":0.6,""wN"":0.4}",score<sell,19158013353
2025-11-07T04:17:57.936590+00:00,portfolio_max_autotrader,AAPL,BUY,2.1243,270.11985,10.0,0.0,0.0,-573.82,3303.84,4.6198,"{""TS"":0.578813,""NS"":0.306517,""CDS"":0.469894,""wT"":0.6,""wN"":0.4}",score>buy,19158013353
2025-11-07T04:17:57.936726+00:00,portfolio_max_autotrader,GOOGL,BUY,2.0129,285.07479,10.0,0.0,0.0,-573.83,2730.01,4.0263,"{""TS"":0.633719,""NS"":0.210068,""CDS"":0.464258,""wT"":0.6,""wN"":0.4}",score>buy,19158013353
2025-11-07T04:17:57.936859+00:00,portfolio_max_autotrader,FSLR,BUY,2.1067,272.38211,10.0,0.0,0.0,-573.83,2156.19,7.2139,"{""TS"":0.590301,""NS"":0.252051,""CDS"":0.455001,""wT"":0.6,""wN"":0.4}",score>buy,19158013353
2025-11-07T04:17:57.936985+00:00,portfolio_max_autotrader,AMZN,BUY,2.3594,243.20296,10.0,0.0,0.0,-573.81,1582.37,4.8208,"{""TS"":0.513501,""NS"":0.249333,""CDS"":0.407834,""wT"":0.6,""wN"":0.4}",score>buy,19158013353
2025-11-07T04:17:57.937115+00:00,portfolio_max_autotrader,DE,BUY,0.1426,475.53506,10.0,0.0,0.0,-67.81,1514.56,1.3496,"{""TS"":0.53571,""NS"":0.176577,""CDS"":0.392057,""wT"":0.6,""wN"":0.4}",score>buy,19158013353
2025-11-07T04:17:57.940164+00:00,portfolio_paper_reasonable,AAPL,BUY,2.2221,270.11985,10.0,0.0,0.0,-600.23,7390.47,11.114,"{""TS"":0.578813,""NS"":0.306517,""CDS"":0.469894,""wT"":0.6,""wN"":0.4}",score>buy,19158013353
2025-11-07T04:17:57.940325+00:00,portfolio_paper_reasonable,GOOGL,BUY,2.1056,285.07479,10.0,0.0,0.0,-600.25,6790.21,10.531,"{""TS"":0.633719,""NS"":0.210068,""CDS"":0.464258,""wT"":0.6,""wN"":0.4}",score>buy,19158013353
2025-11-07T04:17:57.940460+00:00,portfolio_paper_reasonable,FSLR,BUY,2.2037,272.38211,10.0,0.0,0.0,-600.25,6189.96,11.0217,"{""TS"":0.590301,""NS"":0.252051,""CDS"":0.455001,""wT"":0.6,""wN"":0.4}",score>buy,19158013353
2025-11-07T04:17:57.940621+00:00,portfolio_paper_reasonable,AMZN,BUY,2.4681,243.20296,10.0,0.0,0.0,-600.25,5589.72,12.344,"{""TS"":0.513501,""NS"":0.249333,""CDS"":0.407834,""wT"":0.6,""wN"":0.4}",score>buy,19158013353
2025-11-07T04:17:57.940748+00:00,portfolio_paper_reasonable,DE,BUY,1.2622,475.53506,10.0,0.0,0.0,-600.22,4989.5,6.313,"{""TS"":0.53571,""NS"":0.176577,""CDS"":0.392057,""wT"":0.6,""wN"":0.4}",score>buy,19158013353
2025-11-07T05:15:17.308934+00:00,portfolio_paper_aggressive_trades,AAPL,BUY,3.7028,270.11985,10.0,0.0,0.0,-1000.2,2988.58,18.5214,"{""TS"":0.578813,""NS"":0.306517,""CDS"":0.469894,""wT"":0.6,""wN"":0.4}",score>buy,19158921424
2025-11-07T05:15:17.309134+00:00,portfolio_paper_aggressive_trades,FSLR,BUY,3.672,272.38211,10.0,0.0,0.0,-1000.19,1988.39,18.3676,"{""TS"":0.590301,""NS"":0.265526,""CDS"":0.460391,""wT"":0.6,""wN"":0.4}",score>buy,19158921424
2025-11-07T05:15:17.309290+00:00,portfolio_paper_aggressive_trades,GOOGL,BUY,3.5086,285.07479,10.0,0.0,0.0,-1000.21,988.18,17.55,"{""TS"":0.633719,""NS"":0.188021,""CDS"":0.45544,""wT"":0.6,""wN"":0.4}",score>buy,19158921424
2025-11-07T05:15:17.311652+00:00,portfolio_max_autotrader,ASTS,SELL,1.0,65.209725,10.0,0.0,0.0,65.21,2425.94,5.49,"{""TS"":-0.57545,""NS"":-0.04604,""CDS"":-0.363686,""wT"":0.6,""wN"":0.4}",score<sell,19158921424
2025-11-07T05:15:17.311821+00:00,portfolio_max_autotrader,QBTS,SELL,32.0,28.36161,10.0,0.0,0.0,907.57,3333.51,97.08,"{""TS"":-0.528902,""NS"":0.045004,""CDS"":-0.299339,""wT"":0.6,""wN"":0.4}",score<sell,19158921424
2025-11-07T05:15:17.312023+00:00,portfolio_max_autotrader,QUBT,SELL,10.0,13.12686,10.0,0.0,0.0,131.27,3464.78,33.39,"{""TS"":-0.592264,""NS"":0.119928,""CDS"":-0.307387,""wT"":0.6,""wN"":0.4}",score<sell,19158921424
2025-11-07T05:15:17.312166+00:00,portfolio_max_autotrader,RGTI,SELL,1.0,34.310655,10.0,0.0,0.0,34.31,3499.09,6.17,"{""TS"":-0.527454,""NS"":0.145015,""CDS"":-0.258466,""wT"":0.6,""wN"":0.4}",score<sell,19158921424
2025-11-07T05:15:17.312299+00:00,portfolio_max_autotrader,RKLB,SELL,1.0,49.555395,10.0,0.0,0.0,49.56,3548.65,4.27,"{""TS"":-0.648029,""NS"":0.019483,""CDS"":-0.381024,""wT"":0.6,""wN"":0.4}",score<sell,19158921424
2025-11-07T05:15:17.312431+00:00,portfolio_max_autotrader,VTI,SELL,1.0,329.01066,10.0,0.0,0.0,329.01,3877.66,6.48,"{""TS"":-0.520567,""NS"":0.07347,""CDS"":-0.282952,""wT"":0.6,""wN"":0.4}",score<sell,19158921424
2025-11-07T05:15:17.312569+00:00,portfolio_max_autotrader,AAPL,BUY,2.1243,270.11985,10.0,0.0,0.0,-573.82,3303.84,4.6198,"{""TS"":0.578813,""NS"":0.306517,""CDS"":0.469894,""wT"":0.6,""wN"":0.4}",score>buy,19158921424
2025-11-07T05:15:17.312696+00:00,portfolio_max_autotrader,FSLR,BUY,2.1067,272.38211,10.0,0.0,0.0,-573.83,2730.01,7.2139,"{""TS"":0.590301,""NS"":0.265526,""CDS"":0.460391,""wT"":0.6,""wN"":0.4}",score>buy,19158921424
2025-11-07T05:15:17.312830+00:00,portfolio_max_autotrader,GOOGL,BUY,2.0129,285.07479,10.0,0.0,0.0,-573.83,2156.19,4.0263,"{""TS"":0.633719,""NS"":0.188021,""CDS"":0.45544,""wT"":0.6,""wN"":0.4}",score>buy,19158921424
2025-11-07T05:15:17.312987+00:00,portfolio_max_autotrader,AMZN,BUY,2.3594,243.20296,10.0,0.0,0.0,-573.81,1582.37,4.8208,"{""TS"":0.513501,""NS"":0.245952,""CDS"":0.406481,""wT"":0.6,""wN"":0.4}",score>buy,19158921424
2025-11-07T05:15:17.313119+00:00,portfolio_max_autotrader,DE,BUY,0.1426,475.53506,10.0,0.0,0.0,-67.81,1514.56,1.3496,"{""TS"":0.53571,""NS"":0.202746,""CDS"":0.402524,""wT"":0.6,""wN"":0.4}",score>buy,19158921424
2025-11-07T05:15:17.316183+00:00,portfolio_paper_reasonable,AAPL,BUY,2.2221,270.11985,10.0,0.0,0.0,-600.23,7390.47,11.114,"{""TS"":0.578813,""NS"":0.306517,""CDS"":0.469894,""wT"":0.6,""wN"":0.4}",score>buy,19158921424
2025-11-07T05:15:17.316339+00:00,portfolio_paper_reasonable,FSLR,BUY,2.2037,272.38211,10.0,0.0,0.0,-600.25,6790.22,11.0217,"{""TS"":0.590301,""NS"":0.265526,""CDS"":0.460391,""wT"":0.6,""wN"":0.4}",score>buy,19158921424
2025-11-07T05:15:17.316472+00:00,portfolio_paper_reasonable,GOOGL,BUY,2.1056,285.07479,10.0,0.0,0.0,-600.25,6189.96,10.531,"{""TS"":0.633719,""NS"":0.188021,""CDS"":0.45544,""wT"":0.6,""wN"":0.4}",score>buy,19158921424
2025-11-07T05:15:17.316602+00:00,portfolio_paper_reasonable,AMZN,BUY,2.4681,243.20296,10.0,0.0,0.0,-600.25,5589.72,12.344,"{""TS"":0.513501,""NS"":0.245952,""CDS"":0.406481,""wT"":0.6,""wN"":0.4}",score>buy,19158921424
2025-11-07T05:15:17.316731+00:00,portfolio_paper_reasonable,DE,BUY,1.2622,475.53506,10.0,0.0,0.0,-600.22,4989.5,6.313,"{""TS"":0.53571,""NS"":0.202746,""CDS"":0.402524,""wT"":0.6,""wN"":0.4}",score>buy,19158921424
2025-11-07T06:22:19.255580+00:00,portfolio_paper_aggressive_trades,AAPL,BUY,3.7028,270.11985,10.0,0.0,0.0,-1000.2,2988.58,18.5214,"{""TS"":0.578813,""NS"":0.306742,""CDS"":0.469984,""wT"":0.6,""wN"":0.4}",score>buy,19160070866
2025-11-07T06:22:19.255777+00:00,portfolio_paper_aggressive_trades,FSLR,BUY,3.672,272.38211,10.0,0.0,0.0,-1000.19,1988.39,18.3676,"{""TS"":0.590301,""NS"":0.26432,""CDS"":0.459909,""wT"":0.6,""wN"":0.4}",score>buy,19160070866
2025-11-07T06:22:19.255934+00:00,portfolio_paper_aggressive_trades,GOOGL,BUY,3.5086,285.07479,10.0,0.0,0.0,-1000.21,988.18,17.55,"{""TS"":0.633719,""NS"":0.188021,""CDS"":0.45544,""wT"":0.6,""wN"":0.4}",score>buy,19160070866
2025-11-07T06:22:19.258329+00:00,portfolio_max_autotrader,ASTS,SELL,1.0,65.209725,10.0,0.0,0.0,65.21,2425.94,5.49,"{""TS"":-0.57545,""NS"":-0.04604,""CDS"":-0.363686,""wT"":0.6,""wN"":0.4}",score<sell,19160070866
2025-11-07T06:22:19.258496+00:00,portfolio_max_autotrader,QBTS,SELL,32.0,28.36161,10.0,0.0,0.0,907.57,3333.51,97.08,"{""TS"":-0.528902,""NS"":0.130953,""CDS"":-0.26496,""wT"":0.6,""wN"":0.4}",score<sell,19160070866
2025-11-07T06:22:19.258648+00:00,portfolio_max_autotrader,QUBT,SELL,10.0,13.12686,10.0,0.0,0.0,131.27,3464.78,33.39,"{""TS"":-0.592264,""NS"":0.11669,""CDS"":-0.308683,""wT"":0.6,""wN"":0.4}",score<sell,19160070866
2025-11-07T06:22:19.258791+00:00,portfolio_max_autotrader,RGTI,SELL,1.0,34.310655,10.0,0.0,0.0,34.31,3499.09,6.17,"{""TS"":-0.527454,""NS"":0.162526,""CDS"":-0.251462,""wT"":0.6,""wN"":0.4}",score<sell,19160070866
2025-11-07T06:22:19.258927+00:00,portfolio_max_autotrader,RKLB,SELL,1.0,49.555395,10.0,0.0,0.0,49.56,3548.65,4.27,"{""TS"":-0.648029,""NS"":0.016535,""CDS"":-0.382203,""wT"":0.6,""wN"":0.4}",score<sell,19160070866
2025-11-07T06:22:19.259085+00:00,portfolio_max_autotrader,VTI,SELL,1.0,329.01066,10.0,0.0,0.0,329.01,3877.66,6.48,"{""TS"":-0.520567,""NS"":0.028793,""CDS"":-0.300823,""wT"":0.6,""wN"":0.4}",score<sell,19160070866
2025-11-07T06:22:19.259225+00:00,portfolio_max_autotrader,AAPL,BUY,2.1243,270.11985,10.0,0.0,0.0,-573.82,3303.84,4.6198,"{""TS"":0.578813,""NS"":0.306742,""CDS"":0.469984,""wT"":0.6,""wN"":0.4}",score>buy,19160070866
2025-11-07T06:22:19.259356+00:00,portfolio_max_autotrader,FSLR,BUY,2.1067,272.38211,10.0,0.0,0.0,-573.83,2730.01,7.2139,"{""TS"":0.590301,""NS"":0.26432,""CDS"":0.459909,""wT"":0.6,""wN"":0.4}",score>buy,19160070866
2025-11-07T06:22:19.259488+00:00,portfolio_max_autotrader,GOOGL,BUY,2.0129,285.07479,10.0,0.0,0.0,-573.83,2156.19,4.0263,"{""TS"":0.633719,""NS"":0.188021,""CDS"":0.45544,""wT"":0.6,""wN"":0.4}",score>buy,19160070866
2025-11-07T06:22:19.259619+00:00,portfolio_max_autotrader,AMZN,BUY,2.3594,243.20296,10.0,0.0,0.0,-573.81,1582.37,4.8208,"{""TS"":0.513501,""NS"":0.235869,""CDS"":0.402449,""wT"":0.6,""wN"":0.4}",score>buy,19160070866
2025-11-07T06:22:19.259742+00:00,portfolio_max_autotrader,DE,BUY,0.1426,475.53506,10.0,0.0,0.0,-67.81,1514.56,1.3496,"{""TS"":0.53571,""NS"":0.191596,""CDS"":0.398064,""wT"":0.6,""wN"":0.4}",score>buy,19160070866
2025-11-07T06:22:19.262788+00:00,portfolio_paper_reasonable,AAPL,BUY,2.2221,270.11985,10.0,0.0,0.0,-600.23,7390.47,11.114,"{""TS"":0.578813,""NS"":0.306742,""CDS"":0.469984,""wT"":0.6,""wN"":0.4}",score>buy,19160070866
2025-11-07T06:22:19.262946+00:00,portfolio_paper_reasonable,FSLR,BUY,2.2037,272.38211,10.0,0.0,0.0,-600.25,6790.22,11.0217,"{""TS"":0.590301,""NS"":0.26432,""CDS"":0.459909,""wT"":0.6,""wN"":0.4}",score>buy,19160070866
2025-11-07T06:22:19.263106+00:00,portfolio_paper_reasonable,GOOGL,BUY,2.1056,285.07479,10.0,0.0,0.0,-600.25,6189.96,10.531,"{""TS"":0.633719,""NS"":0.188021,""CDS"":0.45544,""wT"":0.6,""wN"":0.4}",score>buy,19160070866
2025-11-07T06:22:19.263238+00:00,portfolio_paper_reasonable,AMZN,BUY,2.4681,243.20296,10.0,0.0,0.0,-600.25,5589.72,12.344,"{""TS"":0.513501,""NS"":0.235869,""CDS"":0.402449,""wT"":0.6,""wN"":0.4}",score>buy,19160070866
2025-11-07T06:22:19.263363+00:00,portfolio_paper_reasonable,DE,BUY,1.2622,475.53506,10.0,0.0,0.0,-600.22,4989.5,6.313,"{""TS"":0.53571,""NS"":0.191596,""CDS"":0.398064,""wT"":0.6,""wN"":0.4}",score>buy,19160070866
2025-11-07T07:14:56.080223+00:00,portfolio_paper_aggressive_trades,AAPL,BUY,3.7028,270.11985,10.0,0.0,0.0,-1000.2,2988.58,18.5214,"{""TS"":0.578813,""NS"":0.301459,""CDS"":0.467871,""wT"":0.6,""wN"":0.4}",score>buy,19161072320
2025-11-07T07:14:56.080447+00:00,portfolio_paper_aggressive_trades,GOOGL,BUY,3.5086,285.07479,10.0,0.0,0.0,-1000.21,1988.37,17.55,"{""TS"":0.633719,""NS"":0.212949,""CDS"":0.465411,""wT"":0.6,""wN"":0.4}",score>buy,19161072320
2025-11-07T07:14:56.080658+00:00,portfolio_paper_aggressive_trades,FSLR,BUY,3.672,272.38211,10.0,0.0,0.0,-1000.19,988.18,18.3676,"{""TS"":0.590301,""NS"":0.239084,""CDS"":0.449814,""wT"":0.6,""wN"":0.4}",score>buy,19161072320
2025-11-07T07:14:56.083091+00:00,portfolio_max_autotrader,ASTS,SELL,1.0,65.209725,10.0,0.0,0.0,65.21,2425.94,5.49,"{""TS"":-0.57545,""NS"":-0.075531,""CDS"":-0.375482,""wT"":0.6,""wN"":0.4}",score<sell,19161072320
2025-11-07T07:14:56.083266+00:00,portfolio_max_autotrader,QBTS,SELL,32.0,28.36161,10.0,0.0,0.0,907.57,3333.51,97.08,"{""TS"":-0.528902,""NS"":0.142036,""CDS"":-0.260527,""wT"":0.6,""wN"":0.4}",score<sell,19161072320
2025-11-07T07:14:56.083418+00:00,portfolio_max_autotrader,QUBT,SELL,10.0,13.12686,10.0,0.0,0.0,131.27,3464.78,33.39,"{""TS"":-0.592264,""NS"":0.089801,""CDS"":-0.319438,""wT"":0.6,""wN"":0.4}",score<sell,19161072320
2025-11-07T07:14:56.083587+00:00,portfolio_max_autotrader,RGTI,SELL,1.0,34.310655,10.0,0.0,0.0,34.31,3499.09,6.17,"{""TS"":-0.527454,""NS"":0.162635,""CDS"":-0.251418,""wT"":0.6,""wN"":0.4}",score<sell,19161072320
2025-11-07T07:14:56.083767+00:00,portfolio_max_autotrader,RKLB,SELL,1.0,49.555395,10.0,0.0,0.0,49.56,3548.65,4.27,"{""TS"":-0.648029,""NS"":0.053271,""CDS"":-0.367509,""wT"":0.6,""wN"":0.4}",score<sell,19161072320
