datetime_utc,portfolio_id,symbol,action,qty,price_exec,slippage_bps,liquidity_impact_bps,fees,gross_amount,post_trade_cash,post_trade_position,signal_snapshot,rationale,run_id
2025-11-11T17:15:33.461155+00:00,portfolio_max_autotrader,RGTI,SELL,0.326496,30.68928,10.0,0.0,0.0,10.02,551.02,0.979489,"{""TS"":-0.591035,""NS"":0.059586,""CDS"":-0.330786,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19273178402
2025-11-11T17:15:33.461315+00:00,portfolio_max_autotrader,QUBT,SELL,1.049404,11.823165,10.0,0.0,0.0,12.41,563.42,2.148213,"{""TS"":-0.646341,""NS"":0.224568,""CDS"":-0.297977,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19273178402
2025-11-11T17:15:33.461452+00:00,portfolio_max_autotrader,ASTS,SELL,0.912656,69.74019,10.0,0.0,0.0,63.65,627.07,2.737969,"{""TS"":-0.482519,""NS"":-0.016586,""CDS"":-0.296146,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19273178402
2025-11-11T17:15:33.461587+00:00,portfolio_max_autotrader,TTWO,SELL,0.120497,238.761,10.0,0.0,0.0,28.77,655.84,0.361492,"{""TS"":-0.558664,""NS"":0.168278,""CDS"":-0.267887,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19273178402
2025-11-11T17:15:33.461720+00:00,portfolio_max_autotrader,NVDA,SELL,0.875,192.562245,10.0,0.0,0.0,168.49,824.33,2.625,"{""TS"":-0.380806,""NS"":-0.002389,""CDS"":-0.229439,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19273178402
2025-11-11T17:15:33.461856+00:00,portfolio_max_autotrader,QBTS,SELL,12.085449,28.7712,10.0,0.0,0.0,347.71,1172.05,36.256346,"{""TS"":-0.517805,""NS"":0.242375,""CDS"":-0.213733,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19273178402
2025-11-11T17:15:33.462018+00:00,portfolio_max_autotrader,RKLB,SELL,0.741094,53.23671,10.0,0.0,0.0,39.45,1211.5,2.223281,"{""TS"":-0.540657,""NS"":0.311454,""CDS"":-0.199813,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19273178402
2025-11-11T17:15:33.462163+00:00,portfolio_max_autotrader,HOOD,SELL,0.868009,131.48838,10.0,0.0,0.0,114.13,1325.63,2.604028,"{""TS"":-0.482508,""NS"":0.238215,""CDS"":-0.194219,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19273178402
2025-11-11T17:15:33.462298+00:00,portfolio_max_autotrader,MSFT,SELL,0.375,503.70579,10.0,0.0,0.0,188.89,1514.52,1.125,"{""TS"":-0.52654,""NS"":0.31791,""CDS"":-0.18876,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19273178402
2025-11-11T17:15:33.462438+00:00,portfolio_max_autotrader,AMD,SELL,0.75,238.87089,10.0,0.0,0.0,179.15,1693.68,2.25,"{""TS"":-0.455725,""NS"":0.236391,""CDS"":-0.178878,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19273178402
2025-11-11T17:15:33.462567+00:00,portfolio_max_autotrader,VOO,SELL,0.221769,625.03434,10.0,0.0,0.0,138.61,1832.29,0.665306,"{""TS"":-0.314951,""NS"":0.063661,""CDS"":-0.163506,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19273178402
2025-11-11T17:15:33.462695+00:00,portfolio_max_autotrader,VTI,SELL,0.443252,334.32534,10.0,0.0,0.0,148.19,1980.48,9.036748,"{""TS"":-0.316785,""NS"":0.115448,""CDS"":-0.143892,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19273178402
2025-11-11T19:42:41.158025+00:00,portfolio_max_autotrader,ASTS,SELL,1.0,68.39154,10.0,0.0,0.0,68.39,188.39,6.49,"{""TS"":-0.510344,""NS"":-0.024784,""CDS"":-0.31612,""wT"":0.6,""wN"":0.4}",score<sell,19276625885
2025-11-11T19:42:41.158256+00:00,portfolio_max_autotrader,RGTI,SELL,1.0,31.5684,10.0,0.0,0.0,31.57,219.96,5.17,"{""TS"":-0.578127,""NS"":0.116332,""CDS"":-0.300343,""wT"":0.6,""wN"":0.4}",score<sell,19276625885
2025-11-11T19:42:41.158431+00:00,portfolio_max_autotrader,RKLB,SELL,1.0,52.20774,10.0,0.0,0.0,52.21,272.17,5.27,"{""TS"":-0.572925,""NS"":0.221235,""CDS"":-0.255261,""wT"":0.6,""wN"":0.4}",score<sell,19276625885
2025-11-11T19:42:41.158576+00:00,portfolio_max_autotrader,ASTS,SELL,1.8725,68.39154,10.0,0.0,0.0,128.06,400.23,4.6175,"{""TS"":-0.510344,""NS"":-0.024784,""CDS"":-0.31612,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19276625885
2025-11-11T19:42:41.158709+00:00,portfolio_max_autotrader,RGTI,SELL,1.5425,31.5684,10.0,0.0,0.0,48.69,448.93,3.6275,"{""TS"":-0.578127,""NS"":0.116332,""CDS"":-0.300343,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19276625885
2025-11-11T19:42:41.158840+00:00,portfolio_max_autotrader,RKLB,SELL,1.5675,52.20774,10.0,0.0,0.0,81.84,530.76,3.7025,"{""TS"":-0.572925,""NS"":0.221235,""CDS"":-0.255261,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19276625885
2025-11-11T19:42:41.158977+00:00,portfolio_max_autotrader,VOO,SELL,0.31,627.39198,10.0,0.0,0.0,194.49,725.25,0.93,"{""TS"":-0.285193,""NS"":-0.150119,""CDS"":-0.231163,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19276625885
2025-11-11T19:42:41.159107+00:00,portfolio_max_autotrader,MSFT,SELL,0.375,508.57092,10.0,0.0,0.0,190.71,915.97,1.125,"{""TS"":-0.474035,""NS"":0.21806,""CDS"":-0.197197,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19276625885
2025-11-11T19:42:41.159270+00:00,portfolio_max_autotrader,VTI,SELL,2.37,335.51415,10.0,0.0,0.0,795.17,1711.13,7.11,"{""TS"":-0.289715,""NS"":-0.052764,""CDS"":-0.194935,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19276625885
2025-11-11T19:42:41.159408+00:00,portfolio_max_autotrader,QBTS,SELL,37.469543,29.26071,10.0,0.0,0.0,1096.39,2807.52,192.610457,"{""TS"":-0.506189,""NS"":0.317185,""CDS"":-0.176839,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19276625885
2025-11-11T20:43:25.352214+00:00,portfolio_max_autotrader,ASTS,SELL,1.0,67.06287,10.0,0.0,0.0,67.06,2874.58,3.6175,"{""TS"":-0.529499,""NS"":-0.028384,""CDS"":-0.329053,""wT"":0.6,""wN"":0.4}",score<sell,19277958554
2025-11-11T20:43:25.352411+00:00,portfolio_max_autotrader,ASTS,SELL,1.154375,67.06287,10.0,0.0,0.0,77.42,2952.0,2.463125,"{""TS"":-0.529499,""NS"":-0.028384,""CDS"":-0.329053,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19277958554
2025-11-11T20:43:25.352598+00:00,portfolio_max_autotrader,RGTI,SELL,0.906875,31.37859,10.0,0.0,0.0,28.46,2980.46,2.720625,"{""TS"":-0.581022,""NS"":0.104723,""CDS"":-0.306724,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19277958554
2025-11-11T20:43:25.352760+00:00,portfolio_max_autotrader,RKLB,SELL,0.925625,51.35859,10.0,0.0,0.0,47.54,3027.99,2.776875,"{""TS"":-0.591917,""NS"":0.237966,""CDS"":-0.259964,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19277958554
2025-11-11T20:43:25.352909+00:00,portfolio_max_autotrader,QBTS,SELL,14.702083,28.5714,10.0,0.0,0.0,420.06,3448.05,177.908374,"{""TS"":-0.522321,""NS"":0.267936,""CDS"":-0.206218,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19277958554
2025-11-12T18:38:21.763327+00:00,portfolio_max_autotrader,ICLN,BUY,61.570769000000006,17.60759,10.0,0.0,0.0,-1084.11,2363.94,61.570769,"{""TS"":0.476728,""NS"":0.67471,""CDS"":0.555921,""wT"":0.6,""wN"":0.4}",score>buy|topped_by_rotation,19307984452
2025-11-12T18:38:21.763496+00:00,portfolio_max_autotrader,RGTI,SELL,0.680156,29.50047,10.0,0.0,0.0,20.06,2384.0,2.040469,"{""TS"":-0.611971,""NS"":0.061555,""CDS"":-0.342561,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19307984452
2025-11-12T18:38:21.763695+00:00,portfolio_max_autotrader,ASTS,SELL,0.615781,64.72521,10.0,0.0,0.0,39.86,2423.86,1.847344,"{""TS"":-0.56417,""NS"":0.0486,""CDS"":-0.319062,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19307984452
2025-11-12T18:38:21.763844+00:00,portfolio_max_autotrader,RKLB,SELL,0.694219,50.2497,10.0,0.0,0.0,34.88,2458.74,2.082656,"{""TS"":-0.610465,""NS"":0.184939,""CDS"":-0.292304,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19307984452
2025-11-12T18:38:21.763980+00:00,portfolio_max_autotrader,QBTS,SELL,44.477094,27.32265,10.0,0.0,0.0,1215.23,3673.97,133.43128,"{""TS"":-0.553587,""NS"":0.307437,""CDS"":-0.209177,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19307984452
2025-11-12T18:38:21.764124+00:00,portfolio_max_autotrader,VTI,SELL,1.7775,335.78388,10.0,0.0,0.0,596.86,4270.83,5.3325,"{""TS"":-0.283069,""NS"":0.067166,""CDS"":-0.142975,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19307984452
2025-11-12T18:38:21.764303+00:00,portfolio_max_autotrader,ZS,SELL,0.325,318.5811,10.0,0.0,0.0,103.54,4374.37,0.975,"{""TS"":-0.463123,""NS"":0.357109,""CDS"":-0.135031,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19307984452
2025-11-12T18:38:21.764438+00:00,portfolio_max_autotrader,PLTR,SELL,0.0025,182.00781,10.0,0.0,0.0,0.46,4374.82,0.0075,"{""TS"":-0.472412,""NS"":0.380065,""CDS"":-0.131421,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19307984452
2025-11-12T18:38:21.764565+00:00,portfolio_max_autotrader,VOO,SELL,0.2325,627.81156,10.0,0.0,0.0,145.97,4520.79,0.6975,"{""TS"":-0.279193,""NS"":0.131415,""CDS"":-0.11495,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19307984452
2025-11-12T18:38:21.764691+00:00,portfolio_max_autotrader,NVDA,SELL,0.036548,192.54726,10.0,0.0,0.0,7.04,4527.83,28.463452,"{""TS"":-0.382115,""NS"":0.291539,""CDS"":-0.112654,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19307984452
2025-11-12T19:44:37.731722+00:00,portfolio_max_autotrader,QBTS,SELL,33.0,26.69328,10.0,0.0,0.0,880.88,5408.71,100.43128,"{""TS"":-0.56628,""NS"":0.167087,""CDS"":-0.272933,""wT"":0.6,""wN"":0.4}",score<sell,19309702151
2025-11-12T19:44:37.731911+00:00,portfolio_max_autotrader,ICLN,BUY,207.67428700000002,17.672655,10.0,0.0,0.0,-3670.16,1738.55,269.245056,"{""TS"":0.490318,""NS"":0.700359,""CDS"":0.616342,""wT"":0.4,""wN"":0.6}",score>buy|topped_by_rotation,19309702151
2025-11-12T19:44:37.732068+00:00,portfolio_max_autotrader,EFA,BUY,14.948187,96.64655,10.0,0.0,0.0,-1444.69,293.86,14.948187,"{""TS"":0.614153,""NS"":0.565725,""CDS"":0.594782,""wT"":0.6,""wN"":0.4}",score>buy|topped_by_rotation,19309702151
2025-11-12T19:44:37.732227+00:00,portfolio_max_autotrader,RGTI,SELL,0.510117,28.68129,10.0,0.0,0.0,14.63,308.49,1.530352,"{""TS"":-0.622771,""NS"":0.041835,""CDS"":-0.356929,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19309702151
2025-11-12T19:44:37.732369+00:00,portfolio_max_autotrader,ASTS,SELL,0.461836,65.02491,10.0,0.0,0.0,30.03,338.52,1.385508,"{""TS"":-0.560399,""NS"":0.041386,""CDS"":-0.319685,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19309702151
2025-11-12T19:44:37.732503+00:00,portfolio_max_autotrader,RKLB,SELL,0.520664,49.89006,10.0,0.0,0.0,25.98,364.5,1.561992,"{""TS"":-0.615738,""NS"":0.179559,""CDS"":-0.297619,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19309702151
2025-11-12T19:44:37.732681+00:00,portfolio_max_autotrader,QBTS,SELL,33.35782,26.69328,10.0,0.0,0.0,890.43,1254.93,67.07346,"{""TS"":-0.56628,""NS"":0.167087,""CDS"":-0.272933,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19309702151
2025-11-12T19:44:37.732814+00:00,portfolio_max_autotrader,NVDA,SELL,3.912226,191.982825,10.0,0.0,0.0,751.08,2006.01,24.551226,"{""TS"":-0.448603,""NS"":0.27331,""CDS"":-0.159838,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19309702151
2025-11-12T20:43:58.163834+00:00,portfolio_max_autotrader,QBTS,SELL,16.0,26.19378,10.0,0.0,0.0,419.1,2425.11,51.07346,"{""TS"":-0.575604,""NS"":0.128429,""CDS"":-0.293991,""wT"":0.6,""wN"":0.4}",score<sell,19311238687
2025-11-12T20:43:58.164050+00:00,portfolio_max_autotrader,EFA,BUY,23.498771,96.691595,10.0,0.0,0.0,-2272.13,152.98,38.446958,"{""TS"":0.616572,""NS"":0.554046,""CDS"":0.591562,""wT"":0.6,""wN"":0.4}",score>buy|topped_by_rotation,19311238687
2025-11-12T20:43:58.164210+00:00,portfolio_max_autotrader,RGTI,SELL,0.382588,28.25172,10.0,0.0,0.0,10.81,163.79,1.147764,"{""TS"":-0.628058,""NS"":0.095826,""CDS"":-0.338504,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19311238687
2025-11-12T20:43:58.164353+00:00,portfolio_max_autotrader,ASTS,SELL,0.346377,64.65528,10.0,0.0,0.0,22.4,186.18,1.039131,"{""TS"":-0.565035,""NS"":0.04053,""CDS"":-0.322809,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19311238687
2025-11-12T20:43:58.164490+00:00,portfolio_max_autotrader,ZS,SELL,0.24375,317.67201,10.0,0.0,0.0,77.43,263.61,0.73125,"{""TS"":-0.470204,""NS"":-0.044186,""CDS"":-0.299797,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19311238687
2025-11-12T20:43:58.164630+00:00,portfolio_max_autotrader,RKLB,SELL,0.390498,50.17977,10.0,0.0,0.0,19.6,283.21,1.171494,"{""TS"":-0.611509,""NS"":0.178454,""CDS"":-0.295524,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19311238687
2025-11-12T20:43:58.164765+00:00,portfolio_max_autotrader,QBTS,SELL,16.768365,26.19378,10.0,0.0,0.0,439.23,722.44,34.305095,"{""TS"":-0.575604,""NS"":0.128429,""CDS"":-0.293991,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19311238687
2025-11-12T20:43:58.164927+00:00,portfolio_max_autotrader,PLTR,SELL,0.001875,182.732085,10.0,0.0,0.0,0.34,722.78,0.005625,"{""TS"":-0.467417,""NS"":0.288394,""CDS"":-0.165093,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19311238687
2025-11-12T20:43:58.165076+00:00,portfolio_max_autotrader,VOO,SELL,0.174375,627.74163,10.0,0.0,0.0,109.46,832.24,0.523125,"{""TS"":-0.280013,""NS"":0.072919,""CDS"":-0.13884,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19311238687
2025-11-12T20:43:58.165214+00:00,portfolio_max_autotrader,HOOD,SELL,1.0,133.01685,10.0,0.0,0.0,133.02,965.26,3.0,"{""TS"":-0.466266,""NS"":0.40104,""CDS"":-0.119344,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19311238687
2025-11-12T20:43:58.165343+00:00,portfolio_max_autotrader,NVDA,SELL,6.137806,192.45735,10.0,0.0,0.0,1181.27,2146.52,18.41342,"{""TS"":-0.383163,""NS"":0.283125,""CDS"":-0.116648,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19311238687
2025-11-12T20:43:58.165467+00:00,portfolio_max_autotrader,MSFT,SELL,0.28125,510.61887,10.0,0.0,0.0,143.61,2290.13,0.84375,"{""TS"":-0.448722,""NS"":0.38382,""CDS"":-0.115705,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19311238687
2025-11-12T20:43:58.165622+00:00,portfolio_max_autotrader,VTI,SELL,0.466515,335.72394,10.0,0.0,0.0,156.62,2446.75,4.865985,"{""TS"":-0.284382,""NS"":0.156419,""CDS"":-0.108062,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19311238687
2025-11-13T04:56:43.912243+00:00,portfolio_max_autotrader,QBTS,SELL,8.0,26.19378,10.0,0.0,0.0,209.55,2656.3,26.305095,"{""TS"":-0.572596,""NS"":0.079847,""CDS"":-0.311618,""wT"":0.6,""wN"":0.4}",score<sell,19320933234
2025-11-13T04:56:43.912400+00:00,portfolio_max_autotrader,EFA,BUY,26.222253,96.691595,10.0,0.0,0.0,-2535.47,120.83,64.669211,"{""TS"":0.615503,""NS"":0.262877,""CDS"":0.474453,""wT"":0.6,""wN"":0.4}",score>buy|topped_by_rotation,19320933234
2025-11-13T04:56:43.912503+00:00,portfolio_max_autotrader,RGTI,SELL,0.286941,28.25172,10.0,0.0,0.0,8.11,128.94,0.860823,"{""TS"":-0.627757,""NS"":0.128704,""CDS"":-0.325173,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19320933234
2025-11-13T04:56:43.912606+00:00,portfolio_max_autotrader,ASTS,SELL,0.259783,64.65528,10.0,0.0,0.0,16.8,145.73,0.779348,"{""TS"":-0.566872,""NS"":0.03597,""CDS"":-0.325735,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19320933234
2025-11-13T04:56:43.912709+00:00,portfolio_max_autotrader,ZS,SELL,0.182812,317.67201,10.0,0.0,0.0,58.07,203.81,0.548438,"{""TS"":-0.476943,""NS"":0.268533,""CDS"":-0.178753,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19320933234
2025-11-13T04:56:43.912893+00:00,portfolio_max_autotrader,RKLB,SELL,0.292874,50.17977,10.0,0.0,0.0,14.7,218.5,0.87862,"{""TS"":-0.615379,""NS"":0.169493,""CDS"":-0.301431,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19320933234
2025-11-13T04:56:43.912989+00:00,portfolio_max_autotrader,QBTS,SELL,8.576274,26.19378,10.0,0.0,0.0,224.65,443.15,17.728821,"{""TS"":-0.572596,""NS"":0.079847,""CDS"":-0.311618,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19320933234
2025-11-13T04:56:43.913080+00:00,portfolio_max_autotrader,PLTR,SELL,0.001406,182.732085,10.0,0.0,0.0,0.26,443.4,0.004219,"{""TS"":-0.458291,""NS"":0.252029,""CDS"":-0.174163,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19320933234
2025-11-13T04:56:43.913180+00:00,portfolio_max_autotrader,VOO,SELL,0.130781,627.74163,10.0,0.0,0.0,82.1,525.5,0.392344,"{""TS"":-0.28131,""NS"":0.163933,""CDS"":-0.103213,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19320933234
2025-11-13T04:56:43.913267+00:00,portfolio_max_autotrader,HOOD,SELL,0.75,133.01685,10.0,0.0,0.0,99.76,625.26,2.25,"{""TS"":-0.468676,""NS"":0.343881,""CDS"":-0.143653,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19320933234
2025-11-13T04:56:43.913357+00:00,portfolio_max_autotrader,NVDA,SELL,1.001481,192.45735,10.0,0.0,0.0,192.74,818.01,17.411939,"{""TS"":-0.368526,""NS"":0.254586,""CDS"":-0.119281,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19320933234
2025-11-13T05:22:06.848078+00:00,portfolio_max_autotrader,QBTS,SELL,4.0,26.358615,10.0,0.0,0.0,105.43,923.44,13.728821,"{""TS"":-0.572596,""NS"":0.053667,""CDS"":-0.322091,""wT"":0.6,""wN"":0.4}",score<sell,19321386956
2025-11-13T05:22:06.848286+00:00,portfolio_max_autotrader,RGTI,SELL,0.215206,28.276695,10.0,0.0,0.0,6.09,929.53,0.645617,"{""TS"":-0.627757,""NS"":0.11689,""CDS"":-0.329898,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19321386956
2025-11-13T05:22:06.848448+00:00,portfolio_max_autotrader,ASTS,SELL,0.194837,64.50543,10.0,0.0,0.0,12.57,942.1,0.584511,"{""TS"":-0.566872,""NS"":0.035647,""CDS"":-0.325864,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19321386956
2025-11-13T05:22:06.848595+00:00,portfolio_max_autotrader,QBTS,SELL,4.432205,26.358615,10.0,0.0,0.0,116.83,1058.92,9.296616,"{""TS"":-0.572596,""NS"":0.053667,""CDS"":-0.322091,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19321386956
2025-11-13T05:22:06.848777+00:00,portfolio_max_autotrader,RKLB,SELL,0.219655,49.915035,10.0,0.0,0.0,10.96,1069.89,0.658965,"{""TS"":-0.615379,""NS"":0.184697,""CDS"":-0.295349,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19321386956
2025-11-13T05:22:06.848924+00:00,portfolio_max_autotrader,ZS,SELL,0.137109,316.77291,10.0,0.0,0.0,43.43,1113.32,0.411329,"{""TS"":-0.476943,""NS"":0.266177,""CDS"":-0.179695,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19321386956
2025-11-13T05:22:06.849065+00:00,portfolio_max_autotrader,PLTR,SELL,0.001055,184.00581,10.0,0.0,0.0,0.19,1113.52,0.003164,"{""TS"":-0.458291,""NS"":0.25908,""CDS"":-0.171343,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19321386956
2025-11-13T05:22:06.849198+00:00,portfolio_max_autotrader,HOOD,SELL,0.5625,132.80706,10.0,0.0,0.0,74.7,1188.22,1.6875,"{""TS"":-0.468676,""NS"":0.340815,""CDS"":-0.144879,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19321386956
2025-11-13T05:22:06.849329+00:00,portfolio_max_autotrader,MSFT,SELL,0.210938,510.82866,10.0,0.0,0.0,107.75,1295.97,0.632812,"{""TS"":-0.446306,""NS"":0.337139,""CDS"":-0.132928,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19321386956
2025-11-13T05:22:06.849460+00:00,portfolio_max_autotrader,VTI,SELL,1.216496,335.519145,10.0,0.0,0.0,408.16,1704.13,3.649489,"{""TS"":-0.288952,""NS"":0.109827,""CDS"":-0.12944,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19321386956
2025-11-13T05:22:06.849599+00:00,portfolio_max_autotrader,NVDA,SELL,4.352985,193.66614,10.0,0.0,0.0,843.03,2547.16,13.058954,"{""TS"":-0.368526,""NS"":0.252328,""CDS"":-0.120185,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19321386956
2025-11-13T05:22:06.849756+00:00,portfolio_max_autotrader,VOO,SELL,0.098086,627.63174,10.0,0.0,0.0,61.56,2608.72,0.294258,"{""TS"":-0.28131,""NS"":0.183056,""CDS"":-0.095564,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19321386956
2025-11-13T05:22:06.849889+00:00,portfolio_max_autotrader,SNOW,SELL,0.375,269.26047,10.0,0.0,0.0,100.97,2709.69,1.125,"{""TS"":-0.276958,""NS"":0.28344,""CDS"":-0.052799,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19321386956
2025-11-13T05:22:06.850015+00:00,portfolio_max_autotrader,AMD,SELL,0.324662,258.6411,10.0,0.0,0.0,83.97,2793.66,2.675338,"{""TS"":-0.272465,""NS"":0.30021,""CDS"":-0.043395,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19321386956
2025-11-13T20:45:06.265685+00:00,portfolio_max_autotrader,ASTS,SELL,1.0,61.823115,10.0,0.0,0.0,61.82,181.82,6.49,"{""TS"":-0.60117,""NS"":-0.152898,""CDS"":-0.421861,""wT"":0.6,""wN"":0.4}",score<sell,19345236431
2025-11-13T20:45:06.265879+00:00,portfolio_max_autotrader,QBTS,SELL,57.0,23.50647,10.0,0.0,0.0,1339.87,1521.69,173.08,"{""TS"":-0.624127,""NS"":0.005609,""CDS"":-0.372233,""wT"":0.6,""wN"":0.4}",score<sell,19345236431
2025-11-13T20:45:06.266028+00:00,portfolio_max_autotrader,RGTI,SELL,1.0,25.41456,10.0,0.0,0.0,25.41,1547.11,5.17,"{""TS"":-0.66411,""NS"":0.020478,""CDS"":-0.390275,""wT"":0.6,""wN"":0.4}",score<sell,19345236431
2025-11-13T20:45:06.266203+00:00,portfolio_max_autotrader,RKLB,SELL,1.0,45.489465,10.0,0.0,0.0,45.49,1592.6,5.27,"{""TS"":-0.672068,""NS"":0.236229,""CDS"":-0.308749,""wT"":0.6,""wN"":0.4}",score<sell,19345236431
2025-11-13T20:45:06.266352+00:00,portfolio_max_autotrader,ASTS,SELL,1.8725,61.823115,10.0,0.0,0.0,115.76,1708.36,4.6175,"{""TS"":-0.60117,""NS"":-0.152898,""CDS"":-0.421861,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19345236431
2025-11-13T20:45:06.266487+00:00,portfolio_max_autotrader,RGTI,SELL,1.5425,25.41456,10.0,0.0,0.0,39.2,1747.56,3.6275,"{""TS"":-0.66411,""NS"":0.020478,""CDS"":-0.390275,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19345236431
2025-11-13T20:45:06.266617+00:00,portfolio_max_autotrader,QBTS,SELL,57.52,23.50647,10.0,0.0,0.0,1352.09,3099.65,115.56,"{""TS"":-0.624127,""NS"":0.005609,""CDS"":-0.372233,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19345236431
2025-11-13T20:45:06.266753+00:00,portfolio_max_autotrader,RKLB,SELL,1.05439,45.489465,10.0,0.0,0.0,47.96,3147.62,4.21561,"{""TS"":-0.672068,""NS"":0.236229,""CDS"":-0.308749,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19345236431
2025-11-14T20:43:54.936323+00:00,portfolio_max_autotrader,ASTS,SELL,0.4,61.653285,10.0,0.0,0.0,24.66,3172.28,4.2175,"{""TS"":-0.558448,""NS"":-0.150702,""CDS"":-0.39535,""wT"":0.6,""wN"":0.4}",score<sell|guidance:oversold_avoid_full_sell,19377030738
2025-11-14T20:43:54.936448+00:00,portfolio_max_autotrader,HOOD,SELL,0.4,123.661215,10.0,0.0,0.0,49.46,3221.75,3.6,"{""TS"":-0.534264,""NS"":0.078056,""CDS"":-0.289336,""wT"":0.6,""wN"":0.4}",score<sell|guidance:oversold_avoid_full_sell,19377030738
2025-11-14T20:43:54.936568+00:00,portfolio_max_autotrader,QBTS,SELL,11.2,23.58639,10.0,0.0,0.0,264.17,3485.91,104.36,"{""TS"":-0.618793,""NS"":0.271488,""CDS"":-0.26268,""wT"":0.6,""wN"":0.4}",score<sell|guidance:oversold_avoid_full_sell,19377030738
2025-11-14T20:43:54.936661+00:00,portfolio_max_autotrader,RKLB,SELL,0.4,45.4545,10.0,0.0,0.0,18.18,3504.1,3.81561,"{""TS"":-0.626597,""NS"":0.208402,""CDS"":-0.292598,""wT"":0.6,""wN"":0.4}",score<sell|guidance:oversold_avoid_full_sell,19377030738
2025-11-14T20:43:54.936749+00:00,portfolio_max_autotrader,ABBV,BUY,6.6943839999999994,234.098865,10.0,0.0,0.0,-1567.15,1936.95,6.694384,"{""TS"":0.675874,""NS"":0.403774,""CDS"":0.567034,""wT"":0.6,""wN"":0.4}",score>buy|guidance:above_dip_level|topped_by_rotation,19377030738
